parent_asin,sentence_id,sentence_text,rating,aspects,sentiments,category_name
B00E4YG1RE,1,five [GENERIC_NOUN] monitor is still working good so i guess this cable is doing its job pretty good,5.0,"[""cable""]",[2],electronics_p1
B00894YP00,1,autofocus is incredibly slow the stm lens autofocus is incredibly slow,2.0,"[""autofocus""]",[0],electronics_p2
B06XBRM2V6,1,three [GENERIC_NOUN] i had to [DOMAIN_NOISE] this [GENERIC_NOUN] because my sister couldn t use it,3.0,[],[],electronics_p1
B004QF0A1Y,3,at 2 megapixels the microscope works fairly well visually,4.0,"[""microscope""]",[2],electronics_p1
B092HSPZJ3,33,the plug itself is too short to clear the dash [GENERIC_NOUN] surrounding the power supply in my 01 f150,5.0,"[""plug""]",[0],electronics_p2
B013J7NI5Y,4,my legs are cushioned while my system stays cool,5.0,"[""legs"", ""system""]","[""2"", ""2""]",office_products
B01LGED98S,1,didnt work printer rejected the ink and wouldnt print with it,1.0,"[""printer"", ""printer""]","[""0"", ""0""]",office_products
B0C4D1D1ZN,6,i connected external speakers and this [GENERIC_NOUN] works like a charm,5.0,[],[],electronics_p2
B06XG7XN1Y,1,folders spices office supplies name tags,5.0,[],[],office_products
B005ZFOOE8,17180394474,best stations with best songs this app gives me the best stations with the best music that i know will fit me best,5.0,"[""stations"", ""songs"", ""app"", ""music""]","[2, 2, 2, 2]",software
B07W8Z9SJ5,3,[DOMAIN_NOISE] is topnotch super bright white light,5.0,"[""light"", ""light"", ""light""]","[""2"", ""2"", ""1""]",office_products
B07HGZFPNF,2,its so sturdy the front cover is thick and pretty,5.0,"[""front cover"", ""front cover"", ""front cover""]","[""2"", ""2"", ""2""]",office_products
B00CIUOVPU,1,after looking at [GENERIC_NOUN] for the most popular skate [GENERIC_NOUN] wheels i found too many people complained of tipping over and major damage of their expensive office chairs for my liking,5.0,"[""skate wheels"", ""office chairs""]","[""0"", ""0""]",office_products
B00G40EMXQ,2,br br the battery life also has exceeded my expectations,5.0,"[""battery life""]",[2],electronics_p1
B00P03TD3C,1,two [GENERIC_NOUN] broke in a few [GENERIC_NOUN] after getting it,2.0,[],[],electronics_p1
B0073LWEXK,411962,i really enjoyed this game the graphics were great,5.0,"[""game"", ""graphics""]","[2, 2]",software
B005LXIJ7M,103079272139,i was finally able to get my work pc to read the dvd and install the software but that was mostly to make sure the dvd was actually usable,4.0,[],[],software
B019FEJOPS,4,my love for this series well i just can not explain it it just does not sound right it does not quite do justice to this series and this author hahaha i guess thats why i am the reader and not the writer anyway i digress,5.0,"[""series""]",[2],kindle_store
B00J4E8KI2,16,sleep mode and motion sensor is very nice too,5.0,"[""sleep mode"", ""motion sensor""]","[2, 2]",electronics_p2
B06W597M4W,3,he is into sensory deprivation scenes and he is mostly into making sure his partner has the best [GENERIC_NOUN] possible,5.0,[],[],kindle_store
B00BL3P5E6,1,the edge of never is worth buying and reading so get yours now,5.0,"[""the edge of never"", ""the edge of never""]","[2, 2]",kindle_store
B006PU6VB6,2,pearls is not [GENERIC_NOUN] of those books,5.0,[],[],kindle_store
B08HTWQX98,1,makes using my kindle fire hd so much easier and convenient,5.0,"[""kindle fire"", ""kindle fire""]","[2, 2]",electronics_p1
B00BP3K6XC,17180334276,i did like the art work and the subjects were cute,3.0,"[""art work"", ""subjects""]","[2, 2]",software
B001B58UUK,1,great journal little over priced i am a big journal user,3.0,"[""journal"", ""journal""]","[""2"", ""0""]",office_products
B00WUGZVAQ,6,very poor quality construction,1.0,"[""construction""]",[0],electronics_p2
B07KXP39X6,2,this clock is a great value,5.0,"[""value""]",[2],electronics_p2
B01C6ESQM6,13,br br the bass is amazing,5.0,"[""bass""]",[2],electronics_p2
B00IIY2DP0,25770006876,i made sure i had a conversation with the girls and had my niece delete the app,1.0,[],[],software
B01K7Y8OMY,1,not using the two included pens but using a permanent sharpie so the words wont smudge,4.0,[],[],office_products
B07BKPFXTJ,17180151038,reading great channel,5.0,[],[],software
B08FWYYGDR,2,then tanner who had his own demons to slay,5.0,[],[],kindle_store
B00DW2LDL8,3,i have to say that running without gps for so long it was a new surprise for me,5.0,[],[],electronics_p2
B00CF0QKTS,2,the kids were excited about the maps and the pictures are so nice on each continent,5.0,"[""maps"", ""pictures""]","[""2"", ""2""]",office_products
B09MR7XNZP,2,this pop up card with cats in it is delightful [GENERIC_NOUN] would be happy to receive itbr [GENERIC_NOUN] thats just c,5.0,"[""pop up card""]","[""2""]",office_products
B01C4UY0JK,1,at 4am my daughter woke up screaming and my husband and i ran into the nursery to see the camera indicator light flashing so rapidly the entire room had a strobe flashing effect and she was terrified,2.0,"[""camera""]",[0],electronics_p1
B01M1R6T7T,14,i thought the blackveil storyline would continue but it was hijacked by the slee,2.0,"[""blackveil storyline""]",[0],kindle_store
B073JYC4XM,1,format before use use the dash cam,2.0,[],[],electronics_p1
B00B8DRG9Q,15,the first [GENERIC_NOUN] is that it takes fooooooreveeeerrrrrrrr to start up but i could actually let that slide if that was the only [GENERIC_NOUN],1.0,"[""start up""]",[0],electronics_p2
B00992CF6W,39071,three words best game everbr i cant stop playing itbr i paid for full [GENERIC_NOUN] on my kindle fire ipod touch and computerbr it is so cool,5.0,"[""game"", ""game""]","[2, 2]",software
B004MSGEOC,2,given my [GENERIC_NOUN] with lg on major appliances i thought if lg is good enough for sears kenmore to rebrand why ca nt they make bluray players corporatewide quality mission logic at play here,4.0,[],[],electronics_p2
B00K7WGUKA,17179936449,my final complaint is that adds pop up as soon as your done and it gets extremely irritating and annoying,3.0,"[""adds"", ""it"", ""it""]","[0, 0, 0]",software
B008FKKBPQ,5,i will not minimize the difficulties of this book but the questions it asks are so i think important and difficult in themselves,5.0,"[""questions""]",[2],kindle_store
B0187LYC2A,316930,laggy super laggy and freezes a [GENERIC_NOUN],1.0,[],[],software
B07VXBXBXZ,1,simple and easy simple to install to adapt to your existing asus monitor by drilling a new hole,3.0,[],[],electronics_p2
B0063GORYU,25769859347,people who dont like ads should pay for premium apps that have no ads,5.0,[],[],software
B00B2V66VS,8590502148,definitely worth downloading this application today,5.0,[],[],software
B0091GU4OQ,2,haven t had any 3d content yet so i don t know how it stacks up,4.0,[],[],electronics_p1
B09BC2YNKF,1,important note you need to [GENERIC_NOUN] this antenna in the direction where you want to get the stations and once you have done that correctly you shouldn t have any [GENERIC_NOUN] tuning those stations,5.0,[],[],electronics_p1
B00JHMPP9S,108490,[GENERIC_NOUN] on the fire tv remote did [GENERIC_NOUN] so i uninstalled this app,1.0,[],[],software
B00HGJ18C2,42949756467,loved this [GENERIC_NOUN] of solitare,5.0,[],[],software
B00DTQZ7E6,94489420792,this is neat my child enjoys this app,3.0,"[""app""]",[2],software
B0109YQ43S,1,perfect for the out of sight perfect for the out of sight out of mind [GENERIC_NOUN] who need to have their files very visible easily accessible,5.0,[],[],office_products
B0192CTMX2,8,stan turnpike is the conductor of the knight bus,5.0,[],[],kindle_store
B0C339XX4S,8,you will probably do this many [GENERIC_NOUN] so don t worry that it s a permanent [GENERIC_NOUN],5.0,[],[],electronics_p1
B00GTCECVG,17179883298,animation is clean and smooth no glitches experienced,5.0,"[""animation"", ""animation"", ""animation""]","[2, 2, 2]",software
B004OA64H0,3,the life coping philosophy is universal and tends to remain in the heart long after you have reluctantly passed your hard copy on to loved [GENERIC_NOUN],5.0,"[""life coping philosophy"", ""life coping philosophy""]","[2, 2]",kindle_store
B007OWWNNO,77309512807,perhaps it is more useful to people who arent invested in currency markets,2.0,[],[],software
B07PFHWHQT,2,auto switching is buggy the main [GENERIC_NOUN] i bought this was because it said that it had auto switching,3.0,"[""auto switching""]",[0],electronics_p1
B00XIX1GYU,2,even run a 440 repeater at 5 by accident and 85 miles it still works great not so good for gmrs and frs bands but so far from police to air band it does the job,5.0,[],[],electronics_p2
B06XJKSJZ8,1,great support and easy to use,5.0,"[""support"", ""use""]","[2, 2]",electronics_p2
B012538EK2,1,4mm get the 0,5.0,[],[],office_products
B00NYMALQO,1,[GENERIC_NOUN] [GENERIC_NOUN] laptop would not boot with this memory installed,1.0,"[""memory""]",[0],electronics_p1
B004DLPXAO,323572,kindle my droid 3 love my kindle love my books love my droid3 and i can love them all together,5.0,"[""kindle"", ""books"", ""droid 3""]","[2, 2, 2]",software
B071L12TQN,10,adams apartment building burns down and adam goes to beau as his first line of support,4.0,[],[],kindle_store
B009WSCW4S,8,the same stands for the individual keys,4.0,[],[],electronics_p1
B084RQ6MHJ,5,it will tell you there is motion but it won t show it,1.0,[],[],electronics_p1
B004UIOUHC,68719725889,slow rendering seems to take longer to load pages with this browser than with the ff molbile browser,3.0,"[""rendering"", ""pages"", ""browser"", ""ff mobile browser""]","[0, 0, 0, 2]",software
B0C4CL8QB3,3,the paper is fine,5.0,"[""paper""]","[""1""]",office_products
B08MKWLJ85,1,harper introduces readers to a world where dragons and humans coexist in this entertaining first installment to his protector of dragons duology,4.0,"[""world""]",[2],kindle_store
B00MR5VEXS,2,i love these characters who are flawed complex and funny,5.0,"[""characters""]",[2],kindle_store
B09LCVMTWZ,4,the left [GENERIC_NOUN] bracket that holds the chair back rest to the chair seat just broke through the 3in thick wood they used reverse gripping nuts with large head screws and overtime from moving around ripped through the entire [GENERIC_NOUN] of wood making it not fixable at all,3.0,[],[],office_products
B00T0S5TLI,34360010086,alot of updating could do but i see potential,3.0,[],[],software
B00004YZQ8,5,the picture quality is not amazingly superb but completely adequate and produce wonderful pictures,5.0,"[""picture quality"", ""picture quality"", ""pictures""]","[1, 2, 2]",electronics_p1
B005S0BYQ6,2,although both waps were 802,5.0,[],[],electronics_p1
B08JRYF7Z4,1,[GENERIC_NOUN] damaged cover damaged peeled at corners this [GENERIC_NOUN] was reduced and upon receipt of [GENERIC_NOUN] found that the corners of the hardcover were damaged and the grey cardboard was visible also on binding section of the cover,1.0,"[""cover"", ""corners"", ""hardcover"", ""cardboard"", ""binding section""]","[""0"", ""0"", ""0"", ""0"", ""0""]",office_products
B004LO25E0,2,cheap worked great didnt last thats all i got to say about that,3.0,"[""cheap"", ""cheap""]","[""2"", ""0""]",office_products
B00FB50SBU,2,decent bag its a nice bag but the shoulder pad frayed so badly that the padding started coming out and i had to cut it off,3.0,"[""bag"", ""bag"", ""shoulder pad""]","[1, 2, 0]",electronics_p2
B09JFZT73F,4,when [GENERIC_NOUN] on the outside gets worse snow shows he will do [GENERIC_NOUN] for hailey,5.0,[],[],kindle_store
B00EGXTK1M,3,andreas andy knows the real meaning of loneliness especially when he is 34 not from around here34,5.0,[],[],kindle_store
B07FNQR1TH,1,algo grande y poco portable pero abarca al modelo cuerpo entero,5.0,[],[],electronics_p2
B018UHBZSA,94489383051,super easy to use and gives me hours of enjoyment,5.0,[],[],software
B00H9IF2RC,1,the directions are readable and helpful,5.0,"[""directions"", ""directions""]","[2, 2]",electronics_p1
B01EAY1XPW,34360059509,the annual cost is very reasonable,5.0,"[""cost""]",[2],software
B00BIQTPTW,3,the 34 macro 34 feature on this camera is unfortunately not [GENERIC_NOUN] you can control manually,3.0,[],[],electronics_p1
B00FNWRSCI,10,man is it good,5.0,"[""it""]",[2],kindle_store
B07HCT4TDV,1,great buy i just received my speaker and so far i love it,5.0,"[""buy"", ""speaker""]","[2, 2]",electronics_p2
B01MSJH8DZ,60129738517,five [GENERIC_NOUN] works great,5.0,[],[],software
B01843ZKCC,6,then 9 11 happened and declan was in manhattan when terror struck,5.0,[],[],kindle_store
B0BYSMDVZ2,3,i have two of those and both exhibit the same [GENERIC_NOUN] while a simple usb c ethernet adapter does 1g up and down,2.0,[],[],electronics_p1
B01L74I126,1,the openings could be a little bigger,4.0,"[""openings""]","[""1""]",office_products
B07VTTQC21,1,[GENERIC_NOUN] by this manufacturer have failed on two different printers at our house,1.0,[],[],office_products
B01M02RKLD,5,eden was such a joy to read because in the beginning she seemed so na ve about the world but was determined to do [GENERIC_NOUN] so [GENERIC_NOUN] what it took,5.0,"[""eden"", ""eden"", ""eden""]","[2, 1, 2]",kindle_store
B00KJGPMZI,1,while the software update and installation was easy and simple enough the operation of the unit was another story,1.0,"[""software update"", ""installation""]","[2, 2]",electronics_p2
B077YM6L7M,1,the story needs a [GENERIC_NOUN] more editing,4.0,"[""editing""]",[0],kindle_store
B0BQBTT2TQ,1,bad magnets i bought a knife magnet to hold these in my pantry and the magnets are terrible and difficult to get to stick,2.0,"[""magnets"", ""magnets""]","[""0"", ""0""]",office_products
B0BPJHYJ72,1,letterhead hearts a gift,5.0,[],[],office_products
B01M15CDM2,94489283704,the commercials are both frequent in occurrence and long in duration,1.0,[],[],software
B0BXSHF62G,6,its a pretty good deal,4.0,"[""deal""]",[2],electronics_p2
B00013BKXC,2,95 each and i came back on to buy another [GENERIC_NOUN] today and the price almost doubled to 50,5.0,"[""price""]",[0],electronics_p1
B01J94SWWU,7,br pronunciation sometimes it cannot determine how a word is used for example 34 content 34 may mean to be satisfied with your situation but she reads it as the contents of a [DOMAIN_NOISE],4.0,[],[],electronics_p1
B0BCWBCY34,3,br br the next [GENERIC_NOUN] was after using it two [GENERIC_NOUN] it dropped signal and had to be rebooted,2.0,"[""signal""]",[0],electronics_p1
