parent_asin,sentence_id,sentence_text,rating,triplets,category_name,triplets_parsed,gold_aspects,has_aspect
B00B7GP6FK,25769894725,its enough to drive [GENERIC_NOUN] nuts but i keep it because my little cousin gets a kick out of it when she comes to visit,3.0,[],software,[],[],False
B01GF5ACUG,2,bluetooth works perfectly with my echo dot,5.0,"[[""bluetooth"", ""works perfectly "", 2]]",electronics_p1,"[['bluetooth', 'works perfectly ', 2]]",['bluetooth'],True
B00C53XISQ,1,in fact most of the ending was different,4.0,[],kindle_store,[],[],False
B01N4D8DR7,2,this [GENERIC_NOUN] is perfect for our need,5.0,[],electronics_p1,[],[],False
B07H493MMM,2,the dates are correct it tells you random holidays and it comes with stickers for appointments events even haircuts,5.0,"[['dates', 'correct', '2'], ['holidays', 'random', '1'], ['stickers', 'comes with', '2'], ['appointments', 'stickers for', '2'], ['events', 'stickers for', '2'], ['haircuts', 'stickers for', '2']]",office_products,"[['dates', 'correct', '2'], ['holidays', 'random', '1'], ['stickers', 'comes with', '2'], ['appointments', 'stickers for', '2'], ['events', 'stickers for', '2'], ['haircuts', 'stickers for', '2']]","['dates', 'holidays', 'stickers', 'appointments', 'events', 'haircuts']",True
B0BJW4NY36,13,he also says undoubtedly this can be frustrating for you when all that is on your mind as a woman in her 50s is to start living a life that allows you to feel younger happier and more full of energy while also reducing the risk of many of the health [GENERIC_NOUN] that present themselves around this [GENERIC_NOUN] in life such as cancer heart disease and diabetes,3.0,[],kindle_store,[],[],False
B005LIYX5Y,25769829482,the graphics are alright and in a race the car actual moves,4.0,"[['graphics', 'alright', 1], ['car', 'actual moves', 2]]",software,"[['graphics', 'alright', 1], ['car', 'actual moves', 2]]","['graphics', 'car']",True
B07LDCZ3PG,1,couldnt put the book down,5.0,"[[""book"", ""couldnt put down"", 2]]",kindle_store,"[['book', 'couldnt put down', 2]]",['book'],True
B003FSUDM4,5,last [GENERIC_NOUN] ill say about the k1 is that for the first several [GENERIC_NOUN] that i owned it i would instinctively reach for a physical page to turn when it was [GENERIC_NOUN] to do so the device itself pretty much disappeared,4.0,[],electronics_p2,[],[],False
B0B6V8XNZR,3,while there were snippets explain some background information there were not enough to explain the hostilities and the [GENERIC_NOUN] mcneal must die,4.0,"[[""snippets"", ""not enough"", 0], [""hostilities"", ""not enough\"""", 0]]",kindle_store,"[['snippets', 'not enough', 0], ['hostilities', 'not enough""', 0]]","['snippets', 'hostilities']",True
B087WWJWVS,1,good quality good quality paper very thick,5.0,"[['quality', 'good', '2'], ['paper', 'good', '2'], ['paper', 'very thick', '2']]",office_products,"[['quality', 'good', '2'], ['paper', 'good', '2'], ['paper', 'very thick', '2']]","['quality', 'paper']",True
B0BLZYNC9H,3,i read its specs and its price was 13 of the ebay prices,5.0,[],office_products,[],[],False
B01N3BJQZ4,3,the potential for a great series could be endless,3.0,[],kindle_store,[],[],False
B06XRDQTQ7,1,plugged it in an a loud pop sound came from the player,1.0,"[['pop sound', 'loud', 0]]",electronics_p2,"[['pop sound', 'loud', 0]]",['pop sound'],True
B00NQH9RIU,1,a great book could not put it down,5.0,"[[""book"", ""great"", 2], [""book"", ""could not put it down"", 2]]",kindle_store,"[['book', 'great', 2], ['book', 'could not put it down', 2]]",['book'],True
B08D3ZTYFC,11,all her lines were cut from the original dialogue and no new [GENERIC_NOUN] added,4.0,"[[""lines"", ""cut from the original dialogue"", 0]]",kindle_store,"[['lines', 'cut from the original dialogue', 0]]",['lines'],True
B0844LJQ3N,1,it flows super easily and doesnt smudge as much as g2 pens,5.0,"[['it', 'flows super easily', '2'], ['g2 pens', 'doesnt smudge as much', '2']]",office_products,"[['it', 'flows super easily', '2'], ['g2 pens', 'doesnt smudge as much', '2']]","['it', 'g2 pens']",True
B09LHJXR67,1,characters are well developed and the twists and turns of the plot make it hard to put down,5.0,"[[""characters"", ""well developed"", 2], [""plot"", ""make it hard to put down"", 2]]",kindle_store,"[['characters', 'well developed', 2], ['plot', 'make it hard to put down', 2]]","['characters', 'plot']",True
B0BDKKDWK6,9,with this watch sometimes my steps were dead on and other [GENERIC_NOUN] off a [GENERIC_NOUN] even with the pulse monitor on this watch or any for that [GENERIC_NOUN] depending on where it is sitting on your wrist you will get different readings,4.0,[],electronics_p1,[],[],False
B01ARN28SQ,33,br br covert station listening br br it appears that the covert spanish numbers stations are back on the air,5.0,[],electronics_p1,[],[],False
B07TJ3Q395,3,the easy back and forth between these two and the obvious feelings between them are [GENERIC_NOUN] i love about hollys characters,4.0,"[[""hollys characters"", ""love"", 2]]",kindle_store,"[['hollys characters', 'love', 2]]",['hollys characters'],True
B00FOVXYGC,3,this book does all this and more,5.0,[],kindle_store,[],[],False
B0037Z703U,10,br br when the unit arrived it was evident it had been dropped but i accepted it anyhow,3.0,"[[""unit"", "" dropped"", 0]]",electronics_p1,"[['unit', ' dropped', 0]]",['unit'],True
B09Y81PBD2,4,wish it had an auxiliary jack a skip button but overall very pleased,4.0,"[[""auxiliary jack"", ""wish it had"", 0], [""skip button"", ""wish it had"", 0]]",electronics_p2,"[['auxiliary jack', 'wish it had', 0], ['skip button', 'wish it had', 0]]","['auxiliary jack', 'skip button']",True
B0CCK27BSW,10,taller [DOMAIN_NOISE] can be used to store magazines or catalogs and replacing older [GENERIC_NOUN] to recyle with new editions,5.0,[],office_products,[],[],False
B00FX6ZBXC,8590366870,lots of fun makes you think,5.0,[],software,[],[],False
B004TC155E,6,the second is a little more serious spoilers ahead procceed at your risk longtime readers of mrs hambly will recognize the hero's two closest allies dna in various incarnations of her previous work,5.0,[],kindle_store,[],[],False
B0757LTDBL,2,book 2 continues straight where book 1 left off and we see ashton and annabelles relationship going from strength to strength that is until carter puts a spanner in the works,5.0,[],kindle_store,[],[],False
B0054JZC6E,8589938038,[GENERIC_NOUN] should get it,4.0,[],software,[],[],False
B0C5RDSH21,2,ive been using writersblok which had the same size and appearance with a better paper quality,1.0,"[['writersblok', 'better paper quality', '2']]",office_products,"[['writersblok', 'better paper quality', '2']]",['writersblok'],True
B09NQ4DGSQ,2,i bought this [GENERIC_NOUN] because of all the exercise tracking and maps but the battery life is awesome,5.0,"[[""battery life"", ""awesome"", 2]]",electronics_p2,"[['battery life', 'awesome', 2]]",['battery life'],True
B0BSCS2G9H,2,it is vital to keep our hearts healthy and i was happy to come across this book which carefully explains what heart disease is and how you can reduce your risk of getting it,5.0,"[[""book"", ""happy"", 2], [""book"", ""carefully explains"", 2]]",kindle_store,"[['book', 'happy', 2], ['book', 'carefully explains', 2]]",['book'],True
B01LZPWBGM,5,sounds quality is awesome great sound quality,5.0,"[[""sound quality"", ""awesome"", 2], [""sound quality"", ""great"", 2]]",electronics_p2,"[['sound quality', 'awesome', 2], ['sound quality', 'great', 2]]",['sound quality'],True
B0015TCML0,6,best purchase i made this [GENERIC_NOUN] absolutely no regrets after receiving my new kindle dx,5.0,"[[""kindle dx"", ""best purchase i made this [GENERIC_NOUN]"", 2], [""kindle dx"", ""absolutely no regrets"", 2]]",electronics_p2,"[['kindle dx', 'best purchase i made this [GENERIC_NOUN]', 2], ['kindle dx', 'absolutely no regrets', 2]]",['kindle dx'],True
B00795A63A,2,the holes should line up,3.0,[],electronics_p1,[],[],False
B00A0JYZSY,1,shon harris is the epitome of cissp,4.0,[],kindle_store,[],[],False
B0041NC35W,1,he magnets are not strong and the magnet on the marker broke off almost immediately,1.0,"[['magnets', 'not strong', '0'], ['magnet', 'broke off almost immediately', '0']]",office_products,"[['magnets', 'not strong', '0'], ['magnet', 'broke off almost immediately', '0']]","['magnets', 'magnet']",True
B01J0E8Z8A,1,second [GENERIC_NOUN] reading,5.0,[],kindle_store,[],[],False
B07KQF165L,6,there s only [GENERIC_NOUN] button to control three functions mute pairing and power,3.0,[],electronics_p1,[],[],False
B00BX42FLY,25769846718,sometimes i struggle ro see the relationship between the pictures and the word you are to guess untill the very end,3.0,"[['relationship', 'struggle to see', 0], ['pictures', 'struggle to see', 0], ['word', 'struggle to see', 0]]",software,"[['relationship', 'struggle to see', 0], ['pictures', 'struggle to see', 0], ['word', 'struggle to see', 0]]","['relationship', 'pictures', 'word']",True
B0848MNXRG,3,the arm rest are not flush to the back of seat,1.0,"[['arm rest', 'not flush to the back of seat', '0']]",office_products,"[['arm rest', 'not flush to the back of seat', '0']]",['arm rest'],True
B000UH9M3E,1,hence some mice work and some dont,3.0,[],office_products,[],[],False
B07D2738DN,6,i loved the simplicity of the use,5.0,"[['simplicity', 'loved', 2]]",electronics_p2,"[['simplicity', 'loved', 2]]",['simplicity'],True
B07GXYJFCP,8590435991,set up was fairly easy and i positioned the camera between a window and its screen to watch the front of the house,5.0,[],software,[],[],False
B08LKBY9MN,4,rowan is 8 [GENERIC_NOUN] older than she is and has been through more trials tribulations and life,4.0,[],kindle_store,[],[],False
B07MTCMHZX,55,kids enjoy backyard movie night,5.0,[],electronics_p2,[],[],False
B07W5SWHGK,11,great deal easy to install great quality,5.0,"[[""deal"", ""great"", 2], [""install"", ""easy"", 2], [""quality"", ""great"", 2]]",electronics_p2,"[['deal', 'great', 2], ['install', 'easy', 2], ['quality', 'great', 2]]","['deal', 'install', 'quality']",True
B09B1R7BY4,2,the padding too is great to have its nice and soft so your hands slide across it with ease,5.0,"[['padding', 'great', '2'], ['padding', 'nice and soft', '2']]",office_products,"[['padding', 'great', '2'], ['padding', 'nice and soft', '2']]",['padding'],True
B018E2H3PA,1,pretty much illustrates how the 60s and the hippie ethos a fascinating read,5.0,"[[""read"", ""fascinating"", 2]]",kindle_store,"[['read', 'fascinating', 2]]",['read'],True
B07BZVM9R3,4,the back frame was warped and would not fit square against the legs and could not be tightened,2.0,"[['back frame', 'warped', '0'], ['back frame', 'would not fit square against the legs', '0'], ['back frame', 'could not be tightened', '0']]",office_products,"[['back frame', 'warped', '0'], ['back frame', 'would not fit square against the legs', '0'], ['back frame', 'could not be tightened', '0']]",['back frame'],True
B09217WLMK,1,not all cards are appropriate out of the 36 cards i received for my personal tastes i felt 6 were totally inappropriate because of language andor inference,3.0,"[['cards', 'not appropriate', '0'], ['cards', 'totally inappropriate', '0']]",office_products,"[['cards', 'not appropriate', '0'], ['cards', 'totally inappropriate', '0']]",['cards'],True
B009YMVX1A,1,the drawers themselves are smaller than i thought,4.0,"[['drawers', 'smaller than i thought', '0']]",office_products,"[['drawers', 'smaller than i thought', '0']]",['drawers'],True
B07GHTZ8G8,77309525324,great game my 10 yearold loves this game as soon as she comes home from school she plays shoes on backpack on [GENERIC_NOUN] her school clothes her uniform [GENERIC_NOUN] she just comes home and starts playing i think its a great game i played the game to share with her she got it from me,5.0,"[['game', 'great', 2], ['game', 'great', 2]]",software,"[['game', 'great', 2], ['game', 'great', 2]]",['game'],True
B0144ARCNY,1,easy to install be sure your room is dust free before installing,5.0,"[[""install"", ""easy to install"", 2]]",electronics_p1,"[['install', 'easy to install', 2]]",['install'],True
B07HL3RNV8,6,teachers would love it as a teaching stool,3.0,"[['teachers', 'love', '2'], ['it', 'as a teaching stool', '1']]",office_products,"[['teachers', 'love', '2'], ['it', 'as a teaching stool', '1']]","['teachers', 'it']",True
B00IAPZ7UA,1,my man loves it,4.0,[],electronics_p1,[],[],False
B01HSODG10,1,the devise is very accurate and it does what it s supposed to,5.0,"[[""devise"", ""very accurate"", 2]]",electronics_p1,"[['devise', 'very accurate', 2]]",['devise'],True
B07VQ7CDTB,4,the install was fast and easy,5.0,"[[""install"", ""fast and easy"", 2]]",electronics_p1,"[['install', 'fast and easy', 2]]",['install'],True
B07KTYJ769,7,only works with [GENERIC_NOUN] account the plug is super easy to install and operate,3.0,"[[""plug"", ""super easy"", 2]]",electronics_p1,"[['plug', 'super easy', 2]]",['plug'],True
B00584EYZ0,8,kinda like a new car smell,1.0,[],electronics_p2,[],[],False
B0BW46GVDB,2,it is hefty and has some weight to it which is what i look for in a stapler,5.0,"[['stapler', 'hefty', '2'], ['stapler', 'has some weight to it', '2']]",office_products,"[['stapler', 'hefty', '2'], ['stapler', 'has some weight to it', '2']]",['stapler'],True
B0CFQFBJP2,2,since i was using my phone to take these pics i couldn t show it for scale but the additional stand is very well designed,5.0,"[[""stand"", ""very well designed"", 2]]",electronics_p1,"[['stand', 'very well designed', 2]]",['stand'],True
B00VQRW70C,10,whilst this similarity could make people uncomfortable and walk on eggshells instead it is almost a tribute in remembrance,4.0,[],kindle_store,[],[],False
B00EB90RFY,6,the [GENERIC_NOUN] is you get no more power outlets than if you just purchased the lower priced pla4205,2.0,"[[""power outlets"", ""no more than if you just purchased the lower priced pla4205"", 0]]",electronics_p2,"[['power outlets', 'no more than if you just purchased the lower priced pla4205', 0]]",['power outlets'],True
